epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.4772366965441285,0.31244439957663417,0.8858267716535433,0.8837956499905678
2,0.11666452580955282,0.03698735394027608,0.9881889763779528,0.9881954144317807
3,0.04224451904074076,0.017822779720518156,0.9911417322834646,0.9911460182012667
4,0.028218012441623426,0.04351507622743611,0.9931102362204725,0.9931135697120962
5,0.02912626244689945,0.028056921425474002,0.9921259842519685,0.9921302762878538
6,0.025584181164946575,0.014452301843460802,0.9931102362204725,0.9931135697120962
7,0.02821504688728449,0.01920466647569441,0.9911417322834646,0.9911460182012667
8,0.04278487547826864,0.017954620862361992,0.9921259842519685,0.9921302762878538
9,0.023888291724335476,0.02002857335462105,0.9921259842519685,0.9921292961666183
10,0.025795426332709558,0.018331965927082194,0.9921259842519685,0.9921302762878538
11,0.028555384452062967,0.02591498841786688,0.9901574803149606,0.990163993262578
12,0.043896814568369476,0.029428594107192008,0.9911417322834646,0.9911460182012667
13,0.021697688399179238,0.032152759240880624,0.9921259842519685,0.9921302762878538
14,0.04577339391252353,0.02568251753392209,0.9921259842519685,0.9921292961666183
15,0.025165895480097854,0.016863275717039272,0.9911417322834646,0.9911460182012667
16,0.024857381661379893,0.015150940639567345,0.9931102362204725,0.9931135697120962
