epoch,train_loss,valid_loss,valid_accuracy,valid_f1
1,0.14956476320516168,0.03658927568984735,0.9867902665121668,0.9867565988817143
2,0.06259652703360878,0.08082649615882002,0.9874855156431055,0.9875932109243647
3,0.060623661411964125,0.04084664904932288,0.9895712630359212,0.9896591275198771
4,0.05451093844089804,0.037184413444347905,0.9891077636152955,0.9890669948929106
5,0.061419951193427025,0.03938784000891718,0.9893395133256083,0.989400106361105
6,0.04117950101681484,0.02293818577658789,0.9921205098493627,0.9921235627315415
7,0.07480958020872372,0.006470829831301762,0.9979142526071842,0.997917069781451
8,0.046965375104766775,0.02546276881024554,0.9907300115874855,0.990697167205565
9,0.03303981625040005,0.01274221253698194,0.9960602549246813,0.9960594898786465
10,0.042342454016132285,0.1442622186483964,0.9687137891077636,0.9694505982126865
11,0.03790614954864878,0.007395337901494093,0.9969872537659328,0.996990165002678
12,0.04330172826556235,0.01120525429862876,0.9979142526071842,0.997917069781451
13,0.027762639744151576,0.008472378185163923,0.9976825028968713,0.9976806984806907
14,0.058442205348340256,0.006685326278320434,0.9981460023174971,0.9981481504440947
15,0.03636415148191023,0.008267542179418049,0.9988412514484357,0.998841026434896
16,0.02968377510102857,0.008374671981846266,0.9974507531865585,0.9974512474284958
17,0.04228573420477168,0.018649156886503652,0.9939745075318656,0.9939434724066555
